sku_number,sku_description,department,promotion_name,promo_demand_source_quality_repaired,long_tail_sku_flag,basket_completion_sku_flag,basket_3plus_attachment_rate,long_tail_stockout_risk_score,long_tail_protection_value,data_fix_required
68268,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
73699,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
88237,0.0,COLOUR COSMETICS,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
92214,0.0,SKINCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94279,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94281,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94996,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
958816,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
11896,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
18253,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
184705,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
184706,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
186090,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
186518,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
188851,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
188861,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189221,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189355,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189356,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189830,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190120,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190839,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190842,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192009,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
192033,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192051,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192186,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192219,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192258,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
195044,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
195049,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
195102,0.0,SKINCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,-0.0,Verify long-tail SOH
195355,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
196496,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196575,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
199950,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
22490,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
24361,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
29824,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
318744,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
32656,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
379077,0.0,HAIR REMOVAL,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
38201,0.0,TANNING,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
385409,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
42784,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
4306,0.0,TANNING,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
431699,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
484512,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
49418,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
49701,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
49932,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
51154,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
51156,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
521213,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
55494,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
55497,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
55498,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
57451,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
59859,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
59860,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
60343,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
605287,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
61442,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
62472,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
63787,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
653586,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
654988,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
655860,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
65843,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
67026,0.0,SUNCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
67327,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
678538,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
68443,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
69758,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
701580,0.0,BATH TOILETRIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
73076,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
74617,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
75006,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
807680,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87478,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87750,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87751,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
88484,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
88516,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
88521,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
88732,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90346,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
90781,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
90841,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90866,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90867,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90903,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90935,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91561,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
92849,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
92850,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93339,0.0,SKINCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
933619,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93520,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94233,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94283,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94285,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94286,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94478,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94559,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94659,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
94853,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95324,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95615,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95634,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95638,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95645,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
96232,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
10433,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
15769,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
15826,0.0,COLOUR COSMETICS,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
185182,0.0,HAIRCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
185330,0.0,BATH TOILETRIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
187116,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
188034,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189975,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
189978,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190032,0.0,FOOTCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
190100,0.0,BEAUTY ACCESSORIES,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190114,0.0,BEAUTY ACCESSORIES,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190137,0.0,HAIRCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
190138,0.0,HAIRCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
191888,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
193415,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
193426,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
193427,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
195096,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
196346,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196488,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196489,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196495,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196506,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196507,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196508,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196725,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
199848,0.0,SKINCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
20686,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
20691,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
20868,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
27193,0.0,SUNCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
298352,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
32915,0.0,NUTRITION WELLBEIN,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
399795,0.0,DIGESTIVE CARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
420950,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
42784,0.0,SKINCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
42900,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
43830,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
4995,0.0,HAIRCARE,unknown,HIGH,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
518548,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
520071,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
52243,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
5226,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
549295,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
55560,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
55585,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
579045,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
58227,0.0,HAIRCARE,unknown,HIGH,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
58978,0.0,SUNCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
64044,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
65914,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
65915,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
66556,0.0,COUGH COLD,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
67377,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
69802,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
74308,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
74313,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87920,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87926,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87927,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87929,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
87930,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
88953,0.0,BEAUTY ACCESSORIES,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90318,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90319,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90322,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90323,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90324,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
90346,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
90348,0.0,SKINCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
91249,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91273,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91440,0.0,HAIRCARE,unknown,MEDIUM,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91477,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91478,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91479,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91534,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91536,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91537,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
91538,0.0,HAIRCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
92228,0.0,DEODORANTS,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
92237,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
92240,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93903,0.0,HAIR ACC BRUSHES,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93914,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93916,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93919,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93921,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93924,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
93951,0.0,HAIR ACC BRUSHES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95822,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
95823,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
966517,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
10195,0.0,VITAMIN SUPPLEMENT,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
185154,0.0,ORAL HEALTH,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
185219,0.0,FRAGRANCE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
188259,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
190032,0.0,FOOTCARE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
190744,0.0,HAIR REMOVAL,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
192266,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192493,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192514,0.0,COLOUR COSMETICS,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
192805,0.0,ORAL HEALTH,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
192806,0.0,ORAL HEALTH,unknown,HIGH,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
192807,0.0,ORAL HEALTH,unknown,HIGH,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
194147,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
196489,0.0,HAIRCARE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
230685,0.0,BATH TOILETRIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
267575,0.0,FRAGRANCE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
280448,0.0,BEAUTY ACCESSORIES,unknown,HIGH,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
29031,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
31821,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
385948,0.0,INCONTINENCE,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
40696,0.0,BEAUTY ACCESSORIES,unknown,HIGH,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
51853,0.0,BEAUTY ACCESSORIES,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
58507,0.0,FAMILY PLANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
60996,0.0,FRAGRANCE,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
88159,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
887455,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,70.0,0.0,Verify long-tail SOH
89753,0.0,TANNING,unknown,UNSAFE,YES,NO,UNKNOWN,70.0,0.0,Need basket attachment evidence
