sku_number,expected_units_before_promo_start,expected_promo_demand,pre_minus_promo,pre_over_promo_ratio,projected_SOH_at_promo_start,current_soh,projected_stock_gap_units,days_to_promo_start,lead_days_to_promo_start,lead_up_demand_units,feature_pre_promo_baseline_daily_units,feature_pre_promo_rolling_demand_units
63361,7,1,6,7.0,0,7,53,1,1,7,0.0,0.0
199056,2,1,1,2.0,1,3,11,1,1,2,0.0,0.0
50676,2,1,1,2.0,0,1,15,1,1,2,0.0,0.0
75188,2,1,1,2.0,0,1,15,1,1,2,0.0,0.0
12979,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
24920,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
94888,1,1,0,1.0,3,4,6,1,1,1,0.0,0.0
493502,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
74131,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
491500,1,1,0,1.0,2,3,6,1,1,1,0.0,0.0
192126,1,1,0,1.0,2,3,6,1,1,1,0.0,0.0
199753,1,1,0,1.0,4,5,1,1,1,1,0.0,0.0
20312,1,1,0,1.0,2,3,6,1,1,1,0.0,0.0
189081,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
189082,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
89623,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
67895,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
450545,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
50354,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
326232,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
94659,1,1,0,1.0,1,2,8,1,1,1,0.0,0.0
88169,1,1,0,1.0,3,4,8,1,1,1,0.0,0.0
186414,1,1,0,1.0,2,3,9,1,1,1,0.0,0.0
93710,1,1,0,1.0,9,10,0,1,1,1,0.0,0.0
193834,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
27928,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
199378,1,1,0,1.0,1,2,9,1,1,1,0.0,0.0
55649,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
30536,1,1,0,1.0,5,6,1,1,1,1,0.0,0.0
64044,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
192941,1,1,0,1.0,4,5,2,1,1,1,0.0,0.0
192620,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
93988,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
190142,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
64040,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
97133,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
94762,1,1,0,1.0,2,3,5,1,1,1,0.0,0.0
382221,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
187066,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
94257,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
194035,1,1,0,1.0,3,4,5,1,1,1,0.0,0.0
93519,1,1,0,1.0,2,3,6,1,1,1,0.0,0.0
90480,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
69245,1,1,0,1.0,1,2,6,1,1,1,0.0,0.0
90903,1,1,0,1.0,1,2,9,1,1,1,0.0,0.0
92705,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
88907,1,1,0,1.0,7,8,0,1,1,1,0.0,0.0
66918,1,1,0,1.0,4,5,3,1,1,1,0.0,0.0
189646,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
198526,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
34983,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
87482,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
199008,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
195990,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
24422,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
39401,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
97131,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
62912,1,1,0,1.0,2,3,5,1,1,1,0.0,0.0
75411,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
60648,0,0,0,,6,6,0,1,1,0,5.0,70.0
66921,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
36581,1,1,0,1.0,3,4,2,1,1,1,0.0,0.0
88223,1,1,0,1.0,2,3,3,1,1,1,0.0,0.0
93941,1,1,0,1.0,16,17,0,1,1,1,1.625,22.75
59970,1,1,0,1.0,7,8,0,1,1,1,0.0,0.0
88887,1,1,0,1.0,4,5,1,1,1,1,0.0,0.0
191177,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
88917,0,0,0,,24,24,0,1,1,0,1.3333333333333333,18.666666666666664
192623,1,1,0,1.0,3,4,3,1,1,1,0.0,0.0
188027,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
10435,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
34281,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
91293,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
192342,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
34980,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
87600,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
63420,1,1,0,1.0,4,5,4,1,1,1,0.0,0.0
13629,1,1,0,1.0,9,10,0,1,1,1,0.0,0.0
18260,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
91301,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
37987,1,1,0,1.0,4,5,1,1,1,1,2.2,30.800000000000004
93865,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
91566,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
15827,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
22450,1,1,0,1.0,8,9,0,1,1,1,1.2727272727272727,17.818181818181817
93983,1,1,0,1.0,5,6,1,1,1,1,0.0,0.0
43803,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
94926,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
199952,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
382256,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
98123,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
95564,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
95567,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
199767,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
72603,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
88463,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
91275,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
95563,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
98131,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
167276,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
782211,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
192996,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
195437,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
70391,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
193991,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
196406,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
189743,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
93835,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
198893,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
95565,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
198076,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
87653,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
191173,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
90436,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
198732,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
187749,1,1,0,1.0,0,1,11,1,1,1,0.0,0.0
193061,1,1,0,1.0,0,1,11,1,1,1,0.0,0.0
91300,1,1,0,1.0,5,6,0,1,1,1,0.0,0.0
94509,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
67898,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
196422,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
91588,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
95561,1,1,0,1.0,0,0,7,1,1,1,0.0,0.0
190034,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
13628,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
199005,1,1,0,1.0,0,1,8,1,1,1,0.0,0.0
194249,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
195575,1,1,0,1.0,1,2,7,1,1,1,0.0,0.0
196365,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
196364,1,1,0,1.0,0,1,7,1,1,1,0.0,0.0
196366,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
194451,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
27192,1,1,0,1.0,5,6,0,1,1,1,0.0,0.0
16963,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
196495,1,1,0,1.0,4,5,5,1,1,1,0.0,0.0
90463,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
67691,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
199759,1,1,0,1.0,3,4,4,1,1,1,0.0,0.0
96479,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
98110,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
98119,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
98120,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
38392,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
20726,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
94247,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
64545,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
31676,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
199013,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
189640,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
91150,1,1,0,1.0,1,2,5,1,1,1,0.0,0.0
94980,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
92928,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
190280,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
98137,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
98136,1,1,0,1.0,0,0,5,1,1,1,0.0,0.0
199134,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
187753,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
196003,1,1,0,1.0,0,0,6,1,1,1,0.0,0.0
521062,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
66096,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
195987,1,1,0,1.0,0,1,6,1,1,1,0.0,0.0
56175,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
51564,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
644419,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
196367,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
10425,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
350173,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
74330,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
88688,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
89593,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
192248,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
87468,1,1,0,1.0,1,2,4,1,1,1,0.0,0.0
31554,1,1,0,1.0,0,1,5,1,1,1,0.0,0.0
194039,1,1,0,1.0,2,3,4,1,1,1,0.0,0.0
716391,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189239,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67693,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96604,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
191384,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97990,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196348,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196344,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92929,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
472581,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94923,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
192921,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
338931,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
199058,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92919,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96609,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
273694,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
19983,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199262,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
879894,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
61571,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93967,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
289698,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
61574,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
271551,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
102631,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91547,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
55499,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
94008,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189237,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
2941,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96624,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
188296,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
198723,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96459,0,1,-1,0.0,2,2,1,1,1,0,0.0086,0.1204
43804,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
43805,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
43809,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
631000,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
192106,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
24383,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
499102,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97496,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
198738,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
781207,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69247,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96453,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
94609,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96504,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93491,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
5815,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
24417,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
92258,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
745561,0,1,-1,0.0,2,2,1,1,1,0,0.6666666666666666,9.333333333333332
16566,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
24420,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
389862,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
63580,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
53928,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
64039,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
73371,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
43398,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
195635,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93866,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
193062,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
630497,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193068,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97509,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198290,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189978,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
47677,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69246,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91567,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189251,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
97962,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
98065,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
193318,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
22400,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
34993,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
64529,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96474,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
66919,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91149,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
62123,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195433,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
63410,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90517,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
193060,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
17783,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
192615,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
192861,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95814,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
35948,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
56032,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
196933,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
22925,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91155,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
387002,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95142,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
193074,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
653048,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
307386,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
307416,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
521195,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
974390,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
88871,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
310832,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
62122,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87443,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
91539,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
190581,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193557,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
69707,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
39397,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96153,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
195526,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
93818,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
45411,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195456,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
68527,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
96472,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
30540,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
96614,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
192922,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
92310,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
4306,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90168,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96460,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
96458,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90068,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
91154,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
62911,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94824,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
67700,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
193314,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
389854,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
90432,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
198714,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
67686,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
22655,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189687,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
190012,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
96634,0,1,-1,0.0,2,2,1,1,1,0,0.5,7.0
198710,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189519,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189673,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
198711,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
525924,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
60587,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
102634,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
193002,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
199057,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
43994,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
192845,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94777,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
192848,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
369381,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94006,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
810134,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
197128,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
89013,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
37302,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
52419,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195740,0,1,-1,0.0,2,2,1,1,1,0,1.25,17.5
611271,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
43830,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
94077,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
21548,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
331120,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
60460,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97325,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
68214,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
546374,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
15727,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
269875,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
496316,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
197703,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195138,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
63449,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
14528,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
36133,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
68492,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94066,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
18571,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
233102,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189514,0,1,-1,0.0,2,2,1,1,1,0,0.0064,0.0896
61567,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74397,0,1,-1,0.0,2,2,1,1,1,0,0.0086,0.1204
321338,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
38321,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
93904,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
36116,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
55864,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
974315,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
341559,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
341556,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
103912,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195406,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
95385,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
97452,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
87597,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
195103,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
55448,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
5219,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
93520,0,1,-1,0.0,2,2,1,1,1,0,1.6666666666666667,23.333333333333336
56518,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
389196,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
7519,0,1,-1,0.0,2,2,1,1,1,0,0.0021,0.0294
746,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189521,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94176,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
32702,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
37411,0,1,-1,0.0,2,2,1,1,1,0,0.0043,0.0602
15270,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189093,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
94175,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
496693,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
189977,0,1,-1,0.0,2,2,1,1,1,0,1.3333333333333333,18.666666666666664
95818,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
65577,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
298085,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
65578,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
108524,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
7524,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
56529,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
194489,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
342513,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
60552,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
91283,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
195143,0,1,-1,0.0,2,2,1,1,1,0,1.5,21.0
97451,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
944637,0,1,-1,0.0,2,2,1,1,1,0,0.0,0.0
87827,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
195078,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
